account_id,in_degree,out_degree,total_in,ratio,avg_retention_hours,probabilidade_fraude,predicao_classe,is_fraud_real,role
acc040937,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc005225,2,2,3161.39,7.03226102359714,144.23541666666668,0.0010607606,0,0,Honest
acc029686,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc022103,6,7,41168.07,1.0214318957794486,-174.0189153439289,0.9106702,1,1,Mule
acc021780,11,3,238831.84,0.006924537074933682,-318.5875252525511,0.99259865,1,1,Boss
acc029944,2,3,7183.54,0.5740476505349026,541.4850462962489,0.0033311662,0,0,Honest
acc030372,3,2,1230.3100000000002,2.388858183236881,-214.60703703701336,0.0014582486,0,0,Honest
acc020037,4,3,5396.04,0.7400190880366194,-350.1615046296889,0.005451441,0,0,Honest
acc041860,3,2,1176.09,2.7882578012073806,-694.5346759259022,0.0011412215,0,0,Honest
acc030061,1,2,756.13,43.03829978575396,-847.5522222222222,0.0011580709,0,0,Honest
acc039605,6,7,135816.58,0.8466472321238518,-31.501951058275555,0.99259865,1,1,Mule
acc026577,1,1,12286.32,0.07846606757266002,445.205,0.004003163,0,0,Honest
acc017053,2,4,4625.78,1.0770895349767284,164.15993055559113,0.005809069,0,0,Honest
acc030794,4,1,6756.830000000001,0.24289904748373498,2.991875000035556,0.0024757017,0,0,Honest
acc014229,2,4,9910.29,0.510760521881275,66.25715277774222,0.007847992,0,0,Honest
acc038895,1,2,1890.3,13.375213589305458,-1078.8804166666666,0.0010410447,0,0,Honest
acc042005,2,3,13769.189999999999,3.199091450483688,-365.78245370368,0.002304042,0,0,Honest
acc030097,2,2,17250.17,0.5465589344574956,137.08444444444444,0.028031344,0,0,Honest
acc042855,2,2,4633.27,0.3998096380965535,-1025.2272222222223,0.0042963577,0,0,Honest
acc028883,3,0,1716.31,0.0,0.0,0.0024297568,0,0,Honest
acc040738,4,4,4207.54,1.338384570593338,966.54743055552,0.004508894,0,0,Honest
acc010369,2,2,2678.67,22.202637119775407,-213.9127777777778,0.00133028,0,0,Honest
acc018632,4,6,18929.61,1.538346781393393,239.1902314815289,0.021202913,0,0,Honest
acc023771,3,1,13707.119999999999,0.6970036761889615,-1.7986111111111112,0.008362794,0,0,Honest
acc043490,2,3,18965.760000000002,0.8814100350262606,46.58638888881778,0.21950203,0,0,Honest
acc019095,4,3,15226.579999999998,0.20121314095933499,-856.5402777777778,0.002734239,0,0,Honest
acc005758,2,2,3636.79,10.696186207655082,-921.4661111111111,0.0010773686,0,0,Honest
acc033766,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc029793,3,2,5880.16,0.2762488159355937,136.54537037041777,0.002745792,0,0,Honest
acc003155,2,1,2956.5699999999997,0.17784399542714893,-632.8745833333334,0.0024334234,0,0,Honest
acc038909,2,5,2474.34,3.1536686402489535,366.6358055555555,0.0014750101,0,0,Honest
acc044392,3,1,14868.09,0.08030884914683113,-441.88037037034667,0.0017009904,0,0,Honest
acc016952,1,3,1193.59,3.3401725871313674,339.10712962965334,0.0011154547,0,0,Honest
acc005805,3,2,4551.88,0.5456019367779098,29.93777777777778,0.0030194821,0,0,Honest
acc017959,2,2,16342.650000000001,1.0106763525643927,205.33902777777777,0.03497377,0,0,Honest
acc013866,1,4,1486.66,3.8781572238627264,-629.2743750000355,0.001687823,0,0,Honest
acc012892,2,2,744.94,3.4191690717497814,-1269.961388888889,0.0010410447,0,0,Honest
acc006118,0,4,0.0,0.0,9999.0,0.0031904017,0,0,Honest
acc043521,2,0,3334.8500000000004,0.0,0.0,0.0023020545,0,0,Honest
acc000530,2,1,2346.1,0.36864000409187975,-73.70875,0.0024240506,0,0,Honest
acc042446,4,2,5975.400000000001,3.408976120467047,311.2685416666311,0.002085348,0,0,Honest
acc021729,2,2,8958.82,6.3425458458303146,33.20472222222222,0.0017085985,0,0,Honest
acc043628,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc020804,2,1,14824.210000000001,0.893439924663827,-125.04986111111111,0.0055647106,0,0,Honest
acc001433,2,2,3427.5699999999997,2.5862503573950133,83.27708333333334,0.0013323906,0,0,Honest
acc035028,2,1,7179.71,0.7960296501813442,-1.3815277777777777,0.004440341,0,0,Honest
acc002456,1,6,375.41,100.80104949123647,602.8883796295822,0.0014545663,0,0,Honest
acc009797,3,4,10823.36,0.9795775252994214,-39.121643518435555,0.01291474,0,0,Honest
acc019702,3,4,17291.29,1.5575879199366154,-5.765231481457778,0.015018861,0,0,Honest
acc031049,5,1,3675.67,0.3002600879293083,629.4911111111111,0.002833827,0,0,Honest
acc020048,16,2,299755.48,0.007976000706442441,329.5210416667022,0.99259865,1,1,Boss
acc011027,7,6,131459.66,1.0808903597582435,189.40947751317336,0.99259865,1,1,Mule
acc003998,1,2,11340.98,1.1354370297478438,151.9261111111111,0.007704344,0,0,Honest
acc003090,2,3,13520.14,0.47698139443719195,-83.97685185187557,0.0050040907,0,0,Honest
acc025017,1,2,1701.35,0.7616730145295529,587.8952777777778,0.0023705165,0,0,Honest
acc019647,4,1,5087.17,0.41415283123459357,33.29173611107556,0.0027238387,0,0,Honest
acc040726,2,2,4026.1,9.428843225843307,952.9127777777778,0.001580004,0,0,Honest
acc020595,5,2,8589.65,1.0784361662743345,-483.04161111111114,0.0033621292,0,0,Honest
acc015017,2,4,2958.7799999999997,5.946346310485029,38.75888888888889,0.0019298714,0,0,Honest
acc023185,3,1,3352.96,0.29873813365464047,-1107.9605555555556,0.0036501242,0,0,Honest
acc005726,1,3,584.89,86.86761839630707,-624.6918518518756,0.0011580709,0,0,Honest
acc031822,8,1,18958.8,0.1186788622281673,-1070.42934027776,0.008954727,0,0,Honest
acc033857,4,4,12749.52,0.37122858646554024,-29.136597222257777,0.007471983,0,0,Honest
acc031469,1,0,1304.25,0.0,0.0,0.0024297568,0,0,Honest
acc011296,3,7,5036.89,5.327133752903571,-99.48195767196445,0.0022803044,0,0,Honest
acc033190,2,1,3173.7799999999997,0.7722029497855876,704.8526388888889,0.0024280064,0,0,Honest
acc028359,0,4,0.0,0.0,9999.0,0.0031904017,0,0,Honest
acc031216,2,0,2834.71,0.0,0.0,0.0023020545,0,0,Honest
acc000211,2,4,33630.86,0.8347788802371156,375.3692361111467,0.94349265,1,1,Mule
acc004591,1,4,2921.58,2.63865224073193,-370.635,0.0026821014,0,0,Honest
acc043125,3,2,5678.04,0.40324759380421094,471.2688425925689,0.0029163503,0,0,Honest
acc000436,2,3,3765.9399999999996,9.528952853861577,444.6834259259733,0.0013412341,0,0,Honest
acc017349,2,3,4095.2300000000005,10.527383010519529,691.5571296296533,0.001580004,0,0,Honest
acc011808,1,1,1186.67,1.5017359355512858,152.13194444444446,0.0014141937,0,0,Honest
acc033504,2,2,1855.46,6.370353603130204,-241.58944444444444,0.00133028,0,0,Honest
acc016461,3,4,1667.6799999999998,8.81958877249369,770.0456481481244,0.0012766655,0,0,Honest
acc019842,3,5,49689.4,0.9608564480842094,204.02070370368,0.9477045,1,1,Mule
acc036920,3,2,24275.57,0.5879039759297203,485.7518055556267,0.025304072,0,0,Honest
acc033329,2,1,2600.9300000000003,3.6111521219251492,183.67791666666668,0.0011154547,0,0,Honest
acc038066,1,2,831.27,3.938648830718891,1542.635,0.0012071852,0,0,Honest
acc023378,3,1,3589.6899999999996,0.3520127030113937,747.7752777777066,0.002511134,0,0,Honest
acc015435,6,0,20496.660000000003,0.0,0.0,0.005823666,0,0,Honest
acc033424,1,5,12291.74,7.521348058657229,617.4803333333334,0.0024478075,0,0,Honest
acc030185,3,3,2193.16,22.837965137221463,-588.4714814814578,0.0010410447,0,0,Honest
acc025333,2,4,2977.09,1.1059017164354572,81.24173611107555,0.0027456891,0,0,Honest
acc018405,3,2,12527.779999999999,1.1576088041067099,-876.0356944445156,0.0051635383,0,0,Honest
acc011837,4,5,13033.84,0.8544052601495338,106.93570833336888,0.014241712,0,0,Honest
acc029311,1,4,4323.97,2.314291462957738,694.3290972222578,0.0026724848,0,0,Honest
acc022449,4,5,64617.42,0.9396511127106106,80.28455555555556,0.99259865,1,1,Mule
acc041157,13,0,218444.41,0.0,0.0,0.99259865,1,1,Boss
acc012077,2,1,3062.42,0.7551323622090953,-1116.5241666666666,0.0041864244,0,0,Honest
acc014079,4,1,5544.7,1.016211848771171,1482.2143055555555,0.004089654,0,0,Honest
acc018866,1,3,3590.15,6.377094614167613,-677.0592592592355,0.0010773686,0,0,Honest
acc010721,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc020038,2,3,3146.0699999999997,1.2535949499059147,-509.6641666666667,0.0020925247,0,0,Honest
acc017217,2,4,3485.2700000000004,11.625843547720697,-673.7661111111111,0.0014235392,0,0,Honest
acc023931,2,5,10876.68,7.901655742693778,-25.715194444444442,0.0070007117,0,0,Honest
acc014279,4,2,15211.58,1.749364136161966,-613.5618750000356,0.0044131773,0,0,Honest
acc039423,3,2,5074.34,0.9026831022692562,255.98527777770667,0.003173342,0,0,Honest
acc032412,2,4,2618.7000000000003,18.795811678269068,-2.3955555555555557,0.0019298714,0,0,Honest
acc025708,1,2,2288.35,0.7309383139016588,132.71902777777777,0.0034988436,0,0,Honest
acc004280,1,0,1481.07,0.0,0.0,0.0024297568,0,0,Honest
acc040456,2,3,2810.28,1.3434947994690936,406.50578703701336,0.0024159946,0,0,Honest
acc022853,1,2,1692.71,2.2978874237912947,720.1368055555556,0.0013950724,0,0,Honest
acc043179,2,2,1817.92,5.102220657561071,856.0113888888889,0.0012071852,0,0,Honest
acc011057,1,4,1797.08,2.6438742633924845,652.0293750000355,0.0014055155,0,0,Honest
acc028977,4,1,5747.75,0.33911471599370885,410.85597222222225,0.0029163503,0,0,Honest
acc010309,1,4,734.47,9.629057292233961,115.24277777777777,0.0018758087,0,0,Honest
acc031773,1,0,2339.22,0.0,0.0,0.0023383154,0,0,Honest
acc010540,2,2,3579.7,0.6157984864695744,-376.9427777777778,0.004938463,0,0,Honest
acc004202,2,2,1261.53,2.3632068741379584,-26.17861111111111,0.0011418484,0,0,Honest
acc031481,2,3,28193.52,0.9351900950324418,437.63740740736,0.22104222,0,0,Honest
acc031805,1,6,86.88,610.6626769478651,-1182.10125,0.0067311074,0,0,Honest
acc026944,3,4,23682.29,0.7396785785164448,199.33539351857777,0.14434734,0,1,Mule
acc032571,3,3,10775.419999999998,1.1175182800129555,422.3588888888889,0.011243474,0,0,Honest
acc044169,1,2,1518.87,2.7952767828926577,1668.7931944444445,0.0012994516,0,0,Honest
acc016404,2,3,9850.86,1.6315025982476674,21.338194444444444,0.0039128046,0,0,Honest
acc003108,5,2,18702.899999999998,0.6351573097448473,386.2468611111111,0.021436501,0,0,Honest
acc036252,2,1,2625.81,11.054603895164178,-928.5318055555556,0.0010410447,0,0,Honest
acc030494,2,2,68656.54000000001,0.8635291170325337,49.166666666666664,0.99259865,1,1,Mule
acc035360,2,2,3134.04,0.9448126226448206,831.4872222222223,0.0023358292,0,0,Honest
acc027834,2,2,1954.29,8.65357416977946,335.5826388888889,0.0011154547,0,0,Honest
acc002721,3,4,5735.73,2.9837440330279965,-528.0909027777423,0.0034054483,0,0,Honest
acc023888,2,2,3745.69,0.22485783698641107,-467.23,0.0024696786,0,0,Honest
acc029557,6,3,6778.8099999999995,2.90193278476195,-226.23962962965334,0.0039447006,0,0,Honest
acc038610,3,4,12088.51,0.5438920562649522,157.99877314808887,0.00825419,0,0,Honest
acc027340,4,2,5804.77,8.472719035002186,599.1580555555555,0.002085348,0,0,Honest
acc028796,1,2,1984.45,1.5480634530300432,-1238.5293055555555,0.001340291,0,0,Honest
acc000048,4,2,16799.73,0.7182670684189161,-154.78805555555556,0.020498307,0,0,Honest
acc018717,3,1,2912.45,2.334105876132204,-60.72148148145778,0.0011695755,0,0,Honest
acc041830,4,5,66096.85,0.904929977006472,149.90931944448,0.99259865,1,1,Mule
acc026836,13,1,255305.98,0.00019678347538966867,-1201.6827136752356,0.9920724,1,1,Boss
acc038501,7,9,171799.82,0.8743846254096991,199.66641093468445,0.99259865,1,1,Mule
acc044462,5,2,6979.77,0.1904472633807942,-332.4752222222222,0.0030853902,0,0,Honest
acc003094,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc033785,2,0,4549.28,0.0,0.0,0.0028807863,0,0,Honest
acc021884,3,3,4075.2799999999997,0.9766347916344604,120.74675925930666,0.0035718903,0,0,Honest
acc031304,5,2,4041.3999999999996,1.3860162666000233,103.58194444444445,0.0036218436,0,0,Honest
acc026500,7,7,122622.1,0.9168157357592361,-41.341230158791106,0.99259865,1,1,Mule
acc003559,20,0,265217.95,0.0,0.0,0.99259865,1,1,Boss
acc010881,5,5,33696.34,0.4415552426301365,-228.46555555555557,0.04441448,0,0,Honest
acc000119,1,2,2327.31,1.5703899764536033,-868.5725,0.001340291,0,0,Honest
acc005486,1,1,1810.5,1.0788562338788519,-821.0158333333334,0.0021550294,0,0,Honest
acc021308,1,3,1598.86,3.7396661392108177,-785.2872222221511,0.0010410447,0,0,Honest
acc025277,1,4,2324.63,2.063119450753665,-269.5049305555911,0.0028349832,0,0,Honest
acc010069,1,1,2224.6,1.0489029537761674,797.2991666666667,0.00283114,0,0,Honest
acc006128,2,4,2546.5099999999998,24.27704082434067,-87.10291666666667,0.0019298714,0,0,Honest
acc019788,7,5,165034.01,0.7837059292381049,47.35564285717333,0.99259865,1,1,Mule
acc025270,2,2,2440.63,1.45329094008129,135.97944444444445,0.0028580718,0,0,Honest
acc044872,3,1,5566.92,0.5073101332332183,-79.21851851854223,0.0025513784,0,0,Honest
acc010952,4,2,12475.13,0.8799267984166911,-177.42770833329777,0.004508797,0,0,Honest
acc033701,3,3,2767.05,1.9648977615230603,46.43296296291555,0.0014485243,0,0,Honest
acc027621,2,3,4614.3099999999995,3.5301171136808893,-891.3615277777777,0.0013946998,0,0,Honest
acc017497,4,4,6278.56,0.7413997136290588,-540.9848611111111,0.005621142,0,0,Honest
acc031254,7,6,24173.719999999998,1.023327802536059,-28.649748677191113,0.07685841,0,0,Honest
acc005240,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc030090,5,7,91395.54000000001,0.8278463229336658,-230.03734920632888,0.99259865,1,1,Mule
acc021190,4,2,6260.049999999999,6.201843113324792,437.47069444444446,0.0022030482,0,0,Honest
acc044240,3,3,3746.54,7.794448225700978,561.4895370370845,0.0013412341,0,0,Honest
acc011409,1,1,699.48,1.0826459277473588,-674.7647222222222,0.0021550294,0,0,Honest
acc015045,1,4,14013.05,0.4546886975435772,503.20472222222224,0.0074656415,0,0,Honest
acc022212,3,1,16746.96,0.47215705288777615,-289.76416666666665,0.015481805,0,0,Honest
acc027332,2,4,1460.35,3.1825645731189574,384.3381249999644,0.0014545663,0,0,Honest
acc042701,3,3,15910.79,1.0113356965080322,26.91527777784889,0.025561182,0,0,Honest
acc021910,2,1,2333.2,3.0484182735373158,-15.525555555555556,0.0012678849,0,0,Honest
acc032272,2,3,3600.59,4.356346164528134,36.077777777706665,0.0010977717,0,0,Honest
acc039685,22,0,364906.51,0.0,0.0,0.99259865,1,1,Boss
acc032631,5,3,20321.530000000002,0.5733595977470212,-65.54120370368,0.01574147,0,0,Honest
acc035007,1,2,1043.38,13.321327595625796,1475.1722222222222,0.0012071852,0,0,Honest
acc022320,2,4,631.9,13.798262410786347,-88.61770833329778,0.0021985946,0,0,Honest
acc024939,1,2,11171.43,1.13422172969644,497.42375,0.011936576,0,0,Honest
acc000234,2,3,15729.39,0.2732608999707554,-99.72009259264,0.015261343,0,0,Honest
acc011344,6,6,112261.92,0.7776907095753655,119.60587962965334,0.99259865,1,1,Mule
acc038461,3,1,4664.03,0.1729144690011235,-567.6631481481955,0.0036844995,0,0,Honest
acc043961,3,4,4728.71,1.4612897359116208,648.4318981481955,0.006732539,0,0,Honest
acc033731,2,3,4654.6,0.38679717527354596,1.384675925902222,0.0031323438,0,0,Honest
acc038353,2,3,2054.95,1.5644586755946588,-320.1349074074311,0.0015047502,0,1,Mule
acc010591,1,1,691.77,1.3479285321923156,-639.865,0.0019792384,0,0,Honest
acc022693,1,0,2246.76,0.0,0.0,0.003082974,0,1,Mule
acc000008,5,6,81875.16,1.004186250849922,553.4886388888889,0.99259865,1,1,Mule
acc029472,4,6,134577.52,0.9000696475852991,161.07671296298665,0.99259865,1,1,Mule
acc020671,2,4,6527.06,2.4590405802297197,-1142.2034722222222,0.0054056565,0,0,Honest
acc034593,5,5,120302.83,0.8579295384880358,77.86349999999999,0.99259865,1,1,Mule
acc038192,2,3,9165.73,1.9933862404999487,-411.1010185184711,0.0027641973,0,0,Honest
acc029284,2,4,11977.300000000001,4.492975467780327,-535.5597222222223,0.005163825,0,0,Honest
acc020605,5,2,18126.45,0.3693120443815285,-417.33733333333333,0.009196848,0,0,Honest
acc013963,5,2,17499.809999999998,1.4611664577121368,16.836,0.010334715,0,0,Honest
acc036475,1,3,2199.64,1.63197326847453,-411.2690740740978,0.0013498315,0,0,Honest
acc029378,9,8,216755.66999999998,0.8432037398051115,-142.97140817898668,0.99259865,1,1,Mule
acc001662,2,4,11904.65,1.1596845268995504,323.5652777777778,0.016518274,0,0,Honest
acc032605,3,0,11897.310000000001,0.0,0.0,0.0021633056,0,0,Honest
acc028815,2,5,303.99,71.03457236842105,-377.4481944444444,0.0035045838,0,0,Honest
acc023019,4,2,6692.43,0.45134958251400087,968.1795138888533,0.0028767062,0,0,Honest
acc034978,1,0,1996.12,0.0,0.0,0.003082974,0,0,Honest
acc012934,3,3,3249.8,3.4476107833996443,-170.96898148152889,0.0010607606,0,0,Honest
acc010541,3,3,3315.6,1.155717952352659,1003.3940740740978,0.0029085085,0,0,Honest
acc014149,6,4,79276.52,0.8728197361816923,-5.576365740657778,0.99259865,1,1,Mule
acc026689,0,6,0.0,0.0,9999.0,0.0032509647,0,0,Honest
acc040817,4,1,6910.280000000001,0.42843353896869735,-340.0190972222578,0.0036338158,0,0,Honest
acc041723,2,3,5158.94,1.0374145901782341,479.5729629629156,0.004202196,0,0,Honest
acc007607,2,3,9414.32,3.979938030640523,-92.82444444444444,0.0017085985,0,0,Honest
acc027970,2,2,15368.9,1.2208588637710807,-258.2259722222222,0.00557947,0,0,Honest
acc002747,1,2,14141.87,0.9972372838689055,-7.106944444444444,0.0053973515,0,0,Honest
acc021118,3,1,33738.84,0.22049447447082518,119.39574074069334,0.12137575,0,0,Honest
acc019060,2,2,2232.09,8.605344742619058,-206.51930555555555,0.0010607606,0,0,Honest
acc012449,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc028008,5,3,22953.21,0.9503346371445925,-211.81416666659555,0.03286995,0,0,Honest
acc007098,1,5,9230.45,5.646860503160189,-873.4438333333333,0.0023016385,0,0,Honest
acc008355,1,1,10139.29,0.15253518487469547,-1463.3047222222222,0.0033653327,0,0,Honest
acc016280,3,3,47551.94,0.962607421987952,-192.48833333326223,0.96271735,1,1,Mule
acc008332,3,0,2054.27,0.0,0.0,0.003082974,0,0,Honest
acc039755,2,4,1058.06,5.48429688016861,350.51,0.0014545663,0,0,Honest
acc019685,0,5,0.0,0.0,9999.0,0.0032509647,0,0,Honest
acc014500,2,1,3329.33,2.0994221076850064,-699.5105555555556,0.0011689333,0,0,Honest
acc038728,0,4,0.0,0.0,9999.0,0.0031904017,0,0,Honest
acc043706,2,5,1860.3799999999999,12.964421438515581,779.9933055555555,0.0012766655,0,0,Honest
acc032813,1,2,6425.36,0.3933781245282373,-1064.4840277777778,0.0035499798,0,0,Honest
acc025942,2,0,2378.9399999999996,0.0,0.0,0.0023383154,0,0,Honest
acc010542,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc013806,6,7,181991.03999999998,0.8443904796417188,-47.67620370368,0.99259865,1,1,Mule
acc014890,2,2,12386.970000000001,0.22066799171388018,345.41375,0.006368566,0,0,Honest
acc017394,1,2,328.45,7.825579979297327,-572.2623611111111,0.0013181361,0,0,Honest
acc042325,5,1,16231.3,0.7193559854380207,242.3046666666667,0.02078104,0,0,Honest
acc020877,2,5,2418.09,19.569389189859802,370.98555555555555,0.0012766655,0,0,Honest
acc012081,2,0,2225.7599999999998,0.0,0.0,0.003082974,0,0,Honest
acc000817,2,4,12390.88,5.44162203037877,-520.455,0.0035632655,0,0,Honest
acc030005,2,1,7240.139999999999,0.1930622984330435,186.7890277777778,0.0028669937,0,0,Honest
acc041067,2,2,1936.8899999999999,8.501497237854304,-551.315,0.0010410447,0,0,Honest
acc000460,2,7,16010.65,1.7723941424026244,364.6411111111822,0.02014658,0,0,Honest
acc007698,2,2,3951.88,0.24254217602210587,-230.60625,0.006889064,0,0,Honest
acc029853,3,5,15527.68,1.0546739405539396,536.77870370368,0.012197608,0,0,Honest
acc000923,4,3,5662.389999999999,0.6035461994913818,-119.19923611107555,0.0063303947,0,0,Honest
acc012161,2,0,2333.74,0.0,0.0,0.003082974,0,0,Honest
acc035165,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc012820,4,5,49849.36,0.8872796185789309,14.987138888888888,0.9457784,1,1,Mule
acc009896,1,1,1975.07,0.144454908155619,-1114.2869444444445,0.0035730123,0,0,Honest
acc036046,3,2,16245.01,0.8614984776873159,441.22921296298665,0.038505513,0,0,Honest
acc002617,2,3,9276.86,1.547067060333927,-364.79277777770665,0.0030809406,0,0,Honest
acc001951,4,3,26022.489999999998,0.5865916034201173,738.1333796295822,0.018899024,0,0,Honest
acc006299,3,3,2469.62,1.505180938035252,-272.28685185194666,0.0014813966,0,0,Honest
acc035202,3,3,5398.24,0.7472310470985968,367.7705555555556,0.0035230415,0,0,Honest
acc002085,4,2,6697.7,0.557339747465925,254.01479166670225,0.0028732833,0,0,Honest
acc033048,0,4,0.0,0.0,9999.0,0.0031904017,0,0,Honest
acc001134,6,4,122839.59,0.8518420769849463,-126.52203703708444,0.99259865,1,1,Mule
acc017314,19,1,440017.74,0.004893348052436521,111.33318713450667,0.99259865,1,1,Boss
acc040437,2,2,2594.32,1.3973048918217805,370.8880555555556,0.0024159946,0,0,Honest
acc039903,1,3,1824.9,9.798866793430909,-1140.649907407431,0.0010410447,0,0,Honest
acc033707,2,3,7561.58,0.9456040330142205,-551.3665277777778,0.0037143838,0,0,Honest
acc007712,4,2,10425.56,0.4350476760503263,64.90284722225778,0.004616934,0,0,Honest
acc003663,3,2,9009.22,0.8762047366978087,131.15824074069334,0.0030942322,0,0,Honest
acc039602,9,9,107833.97,0.7809077435517079,99.57975308643556,0.99259865,1,1,Mule
acc018644,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc044322,4,3,15623.65,0.23233928541711735,826.6456481481243,0.005366553,0,0,Honest
acc044418,1,5,1810.47,3.9951835977199415,945.2329444444445,0.0012766655,0,0,Honest
acc001441,2,2,3315.32,13.087327656673695,896.9370833333334,0.0012071852,0,0,Honest
acc041287,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc019578,4,1,8825.67,0.7010677930765674,70.19972222222222,0.0034264892,0,0,Honest
acc011584,5,4,16398.350000000002,0.9423991179605765,-75.79687500003556,0.021079764,0,0,Honest
acc021227,3,2,5403.58,0.7019777592304375,372.7362499999289,0.0035230415,0,0,Honest
acc010165,2,4,1664.99,2.693279279279279,611.0054861110756,0.0014055155,0,0,Honest
acc029583,1,0,2192.16,0.0,0.0,0.003082974,0,0,Honest
acc005693,3,2,14712.080000000002,0.953075327842611,-107.62745370367999,0.005254303,0,0,Honest
acc032053,1,0,52.46,0.0,0.0,0.0025023941,0,0,Honest
acc038685,1,6,2283.67,29.713269810131017,-304.5350925925689,0.002430855,0,0,Honest
acc007406,2,1,1560.22,1.3309704338462918,-0.4386111111111111,0.001886795,0,0,Honest
acc003477,2,3,2640.05,20.096202359037292,-558.5622685185422,0.0010410447,0,0,Honest
acc024695,3,2,14046.7,0.9386354527145502,-414.6292129629156,0.0052324836,0,0,Honest
acc002994,2,3,13210.75,0.22937363179711084,-1190.2957407407644,0.0030848547,0,0,Honest
acc034316,2,2,3007.71,3.0728558509435717,313.5416666666667,0.0013125489,0,0,Honest
acc004919,2,2,11177.33,0.2812216502316293,543.9773611111111,0.010566933,0,0,Honest
acc043512,3,3,3264.76,1.11438171754825,-829.1966666666667,0.0021069702,0,0,Honest
acc031479,4,1,4605.400000000001,6.90014569821145,-559.8096527778133,0.0021284705,0,0,Honest
acc033476,5,6,22592.74,1.9444512066924124,396.6861759259022,0.0058217035,0,0,Honest
acc023382,2,3,4301.9800000000005,1.3842593776368608,857.6432870370132,0.0052274996,0,0,Honest
acc018913,2,2,5165.81,0.37678045305488767,-643.9319444444444,0.0031418384,0,0,Honest
acc021560,0,3,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc015117,1,1,846.7,0.6255506607929515,775.6219444444445,0.003153038,0,0,Honest
acc021114,2,4,10356.34,2.2121423088250203,774.05125,0.0038160582,0,0,Honest
acc007981,2,1,2149.24,0.841963475631034,683.9948611111112,0.0025470098,0,0,Honest
acc031769,4,2,10897.64,0.04293494468991021,-1330.1338888888888,0.0019162813,0,0,Honest
acc013138,2,1,381.28999999999996,2.7588250721216894,889.4826388888889,0.001338344,0,0,Honest
acc035775,2,3,1388.8,3.0120678854558944,599.9132407407645,0.0014888367,0,0,Honest
acc020112,1,1,2219.01,0.8389559355030598,-262.6147222222222,0.0023090106,0,0,Honest
acc013176,1,4,2463.21,3.826507579509747,-843.0364583332978,0.0014814361,0,0,Honest
acc011063,7,6,145441.79,0.8082563609636293,-330.4543584656356,0.99259865,1,1,Mule
acc002966,3,3,18103.17,0.74688866817874,118.01212962958223,0.03130468,0,0,Honest
acc023796,2,1,1831.41,0.4378242019853447,1137.3347222222221,0.0025835887,0,0,Honest
acc036771,2,3,14967.0,0.8495350774804052,80.57606481486222,0.006028046,0,0,Honest
acc036980,3,1,3033.89,0.2561290747882264,355.4150925925689,0.0026521224,0,0,Honest
acc029776,2,6,4109.62,3.5317729333297647,410.90611111118227,0.0015086663,0,0,Honest
acc043417,3,2,1900.6100000000001,8.331486567541118,-452.27935185187556,0.0010410447,0,0,Honest
acc001150,0,5,0.0,0.0,9999.0,0.0032509647,0,0,Honest
acc034139,23,1,472950.41,4.065965307737754e-05,-397.63940821262224,0.9920724,1,1,Boss
acc002943,0,4,0.0,0.0,9999.0,0.0031904017,0,0,Honest
acc014501,1,2,2058.6,14.160550079908287,401.03513888888887,0.0011154547,0,0,Honest
acc015163,4,3,14225.75,0.7385222300952637,420.3063425925689,0.0052280948,0,0,Honest
acc022434,2,2,3352.45,1.221327025527523,-121.36944444444444,0.003297308,0,0,Honest
acc019777,2,1,10552.8,0.17544237032600796,44.17513888888889,0.0040671276,0,0,Honest
acc044945,1,2,2087.21,1.4820718467626792,-7.707638888888889,0.0029863562,0,0,Honest
acc028959,2,0,1953.9499999999998,0.0,0.0,0.003082974,0,0,Honest
acc005667,2,7,2017.8200000000002,46.27248578918937,-94.98509920632888,0.0019298714,0,0,Honest
acc005549,5,6,151634.15,0.933199748658218,256.6951111111822,0.99259865,1,1,Mule
acc042331,2,2,1648.41,0.7106501983717742,-84.99444444444444,0.003363168,0,0,Honest
acc023319,2,1,2600.94,0.10999826986293469,-745.5581944444444,0.0024334234,0,0,Honest
acc001209,1,3,2033.24,1.1306184679699987,-794.6232407406934,0.0021401646,0,0,Honest
acc014099,1,3,109.63,25.781010580080263,142.35287037034666,0.0014828474,0,0,Honest
acc040002,3,1,4423.1,0.4002884847991571,347.42185185187554,0.0029453447,0,0,Honest
acc004684,0,1,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc018617,0,2,0.0,0.0,9999.0,0.0023856927,0,0,Honest
acc001709,5,1,6143.21,0.5156025667321047,749.1036666666668,0.0030737505,0,0,Honest
